flight_id,airline,source,destination,departure_time,arrival_time,duration,duration_hours,route,flight_date
6F221,IndiGo,MAA,DEL,2026-04-19 05:20:41.704,2026-04-19 08:52:41.704,0 days 03:32:00,3.533333333333333,MAA → DEL,2026-04-19
SJ103,SpiceJet,MAA,BLR,2026-04-19 05:16:41.702,2026-04-19 08:56:41.702,0 days 03:40:00,3.6666666666666665,MAA → BLR,2026-04-19
SJ011,SpiceJet,BOM,MAA,2026-04-19 05:14:41.701,2026-04-19 09:59:41.701,0 days 04:45:00,4.75,BOM → MAA,2026-04-19
AI002,Air India,HYD,BLR,2026-04-19 05:12:41.700,2026-04-19 07:12:41.700,0 days 02:00:00,2.0,HYD → BLR,2026-04-19
AI046,Air India,DEL,BOM,2026-04-19 05:09:41.701,2026-04-19 08:00:41.701,0 days 02:51:00,2.85,DEL → BOM,2026-04-19
SJ053,SpiceJet,CCU,DEL,2026-04-19 05:00:41.701,2026-04-19 06:38:41.701,0 days 01:38:00,1.6333333333333333,CCU → DEL,2026-04-19
AI236,Air India,DEL,BOM,2026-04-19 04:52:41.704,2026-04-19 09:11:41.704,0 days 04:19:00,4.316666666666666,DEL → BOM,2026-04-19
AI254,Air India,CCU,HYD,2026-04-19 04:46:41.704,2026-04-19 08:06:41.704,0 days 03:20:00,3.3333333333333335,CCU → HYD,2026-04-19
6F063,IndiGo,DEL,HYD,2026-04-19 04:42:41.701,2026-04-19 07:31:41.701,0 days 02:49:00,2.816666666666667,DEL → HYD,2026-04-19
6F115,IndiGo,MAA,BLR,2026-04-19 04:41:41.702,2026-04-19 06:23:41.702,0 days 01:42:00,1.7,MAA → BLR,2026-04-19
UK070,Vistara,BOM,DEL,2026-04-19 04:36:41.701,2026-04-19 06:49:41.701,0 days 02:13:00,2.216666666666667,BOM → DEL,2026-04-19
SJ147,SpiceJet,BLR,CCU,2026-04-19 04:30:41.702,2026-04-19 08:52:41.702,0 days 04:22:00,4.366666666666666,BLR → CCU,2026-04-19
UK201,Vistara,HYD,BOM,2026-04-19 04:29:41.703,2026-04-19 06:42:41.703,0 days 02:13:00,2.216666666666667,HYD → BOM,2026-04-19
SJ234,SpiceJet,BLR,CCU,2026-04-19 04:20:41.704,2026-04-19 06:23:41.704,0 days 02:03:00,2.05,BLR → CCU,2026-04-19
AI176,Air India,BLR,DEL,2026-04-19 04:20:41.703,2026-04-19 06:25:41.703,0 days 02:05:00,2.0833333333333335,BLR → DEL,2026-04-19
SJ045,SpiceJet,DEL,MAA,2026-04-19 04:16:41.701,2026-04-19 09:03:41.701,0 days 04:47:00,4.783333333333333,DEL → MAA,2026-04-19
SJ174,SpiceJet,CCU,DEL,2026-04-19 04:09:41.703,2026-04-19 05:04:41.703,0 days 00:55:00,0.9166666666666666,CCU → DEL,2026-04-19
AI007,Air India,MAA,DEL,2026-04-19 04:01:41.701,2026-04-19 06:01:42.000,0 days 02:00:00.299000,2.0000830555555558,MAA → DEL,2026-04-19
AI143,Air India,CCU,DEL,2026-04-19 03:58:41.702,2026-04-19 04:36:41.702,0 days 00:38:00,0.6333333333333333,CCU → DEL,2026-04-19
SJ241,SpiceJet,DEL,HYD,2026-04-19 03:57:41.704,2026-04-19 06:36:41.704,0 days 02:39:00,2.65,DEL → HYD,2026-04-19
AI020,Air India,BOM,BLR,2026-04-19 03:53:41.701,2026-04-19 06:21:41.701,0 days 02:28:00,2.466666666666667,BOM → BLR,2026-04-19
UK031,Vistara,CCU,DEL,2026-04-19 03:45:41.701,2026-04-19 07:20:41.701,0 days 03:35:00,3.5833333333333335,CCU → DEL,2026-04-19
AI013,Air India,HYD,BLR,2026-04-19 03:41:41.701,2026-04-19 04:58:41.701,0 days 01:17:00,1.2833333333333334,HYD → BLR,2026-04-19
AI249,Air India,BLR,HYD,2026-04-19 03:38:41.704,2026-04-19 06:27:41.704,0 days 02:49:00,2.816666666666667,BLR → HYD,2026-04-19
UK046,Vistara,CCU,DEL,2026-04-19 03:37:41.701,2026-04-19 06:05:41.701,0 days 02:28:00,2.466666666666667,CCU → DEL,2026-04-19
UK168,Vistara,BLR,CCU,2026-04-19 03:20:41.703,2026-04-19 04:09:41.703,0 days 00:49:00,0.8166666666666667,BLR → CCU,2026-04-19
AI022,Air India,BOM,MAA,2026-04-19 03:15:41.701,2026-04-19 05:10:41.701,0 days 01:55:00,1.9166666666666667,BOM → MAA,2026-04-19
UK218,Vistara,MAA,BLR,2026-04-19 03:12:41.704,2026-04-19 07:22:41.704,0 days 04:10:00,4.166666666666667,MAA → BLR,2026-04-19
UK142,Vistara,BLR,DEL,2026-04-19 03:03:41.703,2026-04-19 07:13:41.703,0 days 04:10:00,4.166666666666667,BLR → DEL,2026-04-19
6F067,IndiGo,MAA,BLR,2026-04-19 02:59:41.701,2026-04-19 06:02:41.701,0 days 03:03:00,3.05,MAA → BLR,2026-04-19
SJ217,SpiceJet,BOM,CCU,2026-04-19 02:57:41.703,2026-04-19 06:04:41.703,0 days 03:07:00,3.1166666666666667,BOM → CCU,2026-04-19
SJ143,SpiceJet,DEL,BOM,2026-04-19 02:55:41.702,2026-04-19 03:52:41.702,0 days 00:57:00,0.95,DEL → BOM,2026-04-19
AI243,Air India,BLR,BOM,2026-04-19 02:50:41.704,2026-04-19 05:09:41.704,0 days 02:19:00,2.316666666666667,BLR → BOM,2026-04-19
SJ246,SpiceJet,BOM,DEL,2026-04-19 02:47:41.704,2026-04-19 03:47:42.000,0 days 01:00:00.296000,1.000082222222222,BOM → DEL,2026-04-19
6F170,IndiGo,HYD,DEL,2026-04-19 02:44:41.703,2026-04-19 04:14:41.703,0 days 01:30:00,1.5,HYD → DEL,2026-04-19
UK157,Vistara,CCU,BOM,2026-04-19 02:41:41.703,2026-04-19 03:41:42.000,0 days 01:00:00.297000,1.0000825,CCU → BOM,2026-04-19
UK172,Vistara,DEL,BOM,2026-04-19 02:20:41.703,2026-04-19 05:21:41.703,0 days 03:01:00,3.0166666666666666,DEL → BOM,2026-04-19
SJ139,SpiceJet,DEL,BLR,2026-04-19 02:20:41.702,2026-04-19 06:02:41.702,0 days 03:42:00,3.7,DEL → BLR,2026-04-19
UK085,Vistara,MAA,DEL,2026-04-19 02:15:41.702,2026-04-19 03:17:41.702,0 days 01:02:00,1.0333333333333334,MAA → DEL,2026-04-19
6F079,IndiGo,MAA,HYD,2026-04-19 02:14:41.702,2026-04-19 06:18:41.702,0 days 04:04:00,4.066666666666666,MAA → HYD,2026-04-19
SJ032,SpiceJet,MAA,BOM,2026-04-19 02:11:41.701,2026-04-19 04:33:41.701,0 days 02:22:00,2.3666666666666667,MAA → BOM,2026-04-19
6F182,IndiGo,BOM,CCU,2026-04-19 02:10:41.703,2026-04-19 04:18:41.703,0 days 02:08:00,2.1333333333333333,BOM → CCU,2026-04-19
AI106,Air India,HYD,BLR,2026-04-19 02:07:41.702,2026-04-19 03:20:41.702,0 days 01:13:00,1.2166666666666666,HYD → BLR,2026-04-19
AI200,Air India,HYD,MAA,2026-04-19 02:05:41.703,2026-04-19 05:29:41.703,0 days 03:24:00,3.4,HYD → MAA,2026-04-19
6F142,IndiGo,CCU,MAA,2026-04-19 02:05:41.702,2026-04-19 06:04:41.702,0 days 03:59:00,3.9833333333333334,CCU → MAA,2026-04-19
SJ079,SpiceJet,HYD,DEL,2026-04-19 01:58:41.702,2026-04-19 05:02:41.702,0 days 03:04:00,3.066666666666667,HYD → DEL,2026-04-19
SJ082,SpiceJet,BOM,DEL,2026-04-19 01:54:41.702,2026-04-19 02:33:41.702,0 days 00:39:00,0.65,BOM → DEL,2026-04-19
SJ110,SpiceJet,CCU,DEL,2026-04-19 01:47:41.702,2026-04-19 02:20:41.702,0 days 00:33:00,0.55,CCU → DEL,2026-04-19
6F262,IndiGo,MAA,DEL,2026-04-19 01:44:41.702,2026-04-19 02:47:41.702,0 days 01:03:00,1.05,MAA → DEL,2026-04-19
UK143,Vistara,BLR,BOM,2026-04-19 01:34:41.703,2026-04-19 02:48:41.703,0 days 01:14:00,1.2333333333333334,BLR → BOM,2026-04-19
6F269,IndiGo,HYD,MAA,2026-04-19 01:30:41.702,2026-04-19 02:52:41.702,0 days 01:22:00,1.3666666666666667,HYD → MAA,2026-04-19
6F214,IndiGo,BOM,CCU,2026-04-19 01:21:41.703,2026-04-19 05:20:41.703,0 days 03:59:00,3.9833333333333334,BOM → CCU,2026-04-19
SJ213,SpiceJet,BOM,CCU,2026-04-19 01:19:41.703,2026-04-19 04:48:41.703,0 days 03:29:00,3.4833333333333334,BOM → CCU,2026-04-19
SJ072,SpiceJet,DEL,HYD,2026-04-19 01:18:41.701,2026-04-19 04:08:41.701,0 days 02:50:00,2.8333333333333335,DEL → HYD,2026-04-19
6F059,IndiGo,BOM,DEL,2026-04-19 01:12:41.701,2026-04-19 06:02:41.701,0 days 04:50:00,4.833333333333333,BOM → DEL,2026-04-19
UK202,Vistara,DEL,HYD,2026-04-19 01:11:41.703,2026-04-19 05:37:41.703,0 days 04:26:00,4.433333333333334,DEL → HYD,2026-04-19
UK037,Vistara,BLR,BOM,2026-04-19 01:10:41.701,2026-04-19 05:12:41.701,0 days 04:02:00,4.033333333333333,BLR → BOM,2026-04-19
UK069,Vistara,CCU,DEL,2026-04-19 01:10:41.701,2026-04-19 03:23:41.701,0 days 02:13:00,2.216666666666667,CCU → DEL,2026-04-19
SJ118,SpiceJet,DEL,BOM,2026-04-19 01:08:41.702,2026-04-19 02:33:41.702,0 days 01:25:00,1.4166666666666667,DEL → BOM,2026-04-19
6F145,IndiGo,CCU,DEL,2026-04-19 01:02:41.703,2026-04-19 02:18:41.703,0 days 01:16:00,1.2666666666666666,CCU → DEL,2026-04-19
UK097,Vistara,HYD,BOM,2026-04-19 00:49:41.702,2026-04-19 05:00:41.702,0 days 04:11:00,4.183333333333334,HYD → BOM,2026-04-19
6F117,IndiGo,CCU,DEL,2026-04-19 00:46:41.702,2026-04-19 01:51:41.702,0 days 01:05:00,1.0833333333333333,CCU → DEL,2026-04-19
6F226,IndiGo,DEL,BOM,2026-04-19 00:38:41.704,2026-04-19 02:55:41.704,0 days 02:17:00,2.283333333333333,DEL → BOM,2026-04-19
6F050,IndiGo,DEL,BOM,2026-04-19 00:35:41.701,2026-04-19 04:32:41.701,0 days 03:57:00,3.95,DEL → BOM,2026-04-19
UK196,Vistara,BOM,HYD,2026-04-19 00:32:41.703,2026-04-19 04:49:41.703,0 days 04:17:00,4.283333333333333,BOM → HYD,2026-04-19
SJ086,SpiceJet,CCU,DEL,2026-04-19 00:32:41.702,2026-04-19 04:17:41.702,0 days 03:45:00,3.75,CCU → DEL,2026-04-19
AI134,Air India,HYD,BOM,2026-04-19 00:28:41.702,2026-04-19 04:23:41.702,0 days 03:55:00,3.9166666666666665,HYD → BOM,2026-04-19
AI043,Air India,CCU,DEL,2026-04-19 00:28:41.701,2026-04-19 04:37:41.701,0 days 04:09:00,4.15,CCU → DEL,2026-04-19
UK119,Vistara,BOM,CCU,2026-04-19 00:21:41.702,2026-04-19 04:38:41.702,0 days 04:17:00,4.283333333333333,BOM → CCU,2026-04-19
SJ181,SpiceJet,BOM,BLR,2026-04-19 00:20:41.703,2026-04-19 01:49:41.703,0 days 01:29:00,1.4833333333333334,BOM → BLR,2026-04-19
AI070,Air India,CCU,DEL,2026-04-19 00:05:41.702,2026-04-19 01:44:41.702,0 days 01:39:00,1.65,CCU → DEL,2026-04-19
6F233,IndiGo,BLR,BOM,2026-04-18 23:56:41.704,2026-04-19 03:53:41.704,0 days 03:57:00,3.95,BLR → BOM,2026-04-18
UK013,Vistara,BOM,MAA,2026-04-18 23:52:41.701,2026-04-19 02:52:41.701,0 days 03:00:00,3.0,BOM → MAA,2026-04-18
6F015,IndiGo,BOM,CCU,2026-04-18 23:39:41.701,2026-04-19 02:27:41.701,0 days 02:48:00,2.8,BOM → CCU,2026-04-18
SJ247,SpiceJet,DEL,BOM,2026-04-18 23:38:41.704,2026-04-19 03:43:41.704,0 days 04:05:00,4.083333333333333,DEL → BOM,2026-04-18
AI067,Air India,HYD,DEL,2026-04-18 23:36:41.701,2026-04-19 03:09:41.701,0 days 03:33:00,3.55,HYD → DEL,2026-04-18
AI211,Air India,DEL,CCU,2026-04-18 23:34:41.703,2026-04-19 01:21:41.703,0 days 01:47:00,1.7833333333333334,DEL → CCU,2026-04-18
UK029,Vistara,DEL,BOM,2026-04-18 23:26:41.701,2026-04-19 02:15:41.701,0 days 02:49:00,2.816666666666667,DEL → BOM,2026-04-18
SJ200,SpiceJet,BOM,DEL,2026-04-18 23:24:41.703,2026-04-19 02:11:41.703,0 days 02:47:00,2.783333333333333,BOM → DEL,2026-04-18
6F087,IndiGo,DEL,HYD,2026-04-18 23:24:41.702,2026-04-19 03:10:41.702,0 days 03:46:00,3.7666666666666666,DEL → HYD,2026-04-18
SJ210,SpiceJet,HYD,CCU,2026-04-18 23:21:41.703,2026-04-19 02:54:41.703,0 days 03:33:00,3.55,HYD → CCU,2026-04-18
AI101,Air India,DEL,BLR,2026-04-18 23:20:41.702,2026-04-19 02:23:41.702,0 days 03:03:00,3.05,DEL → BLR,2026-04-18
UK075,Vistara,MAA,CCU,2026-04-18 23:15:41.702,2026-04-19 03:54:41.702,0 days 04:39:00,4.65,MAA → CCU,2026-04-18
SJ091,SpiceJet,BLR,CCU,2026-04-18 23:10:41.702,2026-04-19 00:47:41.702,0 days 01:37:00,1.6166666666666667,BLR → CCU,2026-04-18
AI251,Air India,MAA,DEL,2026-04-18 22:40:41.704,2026-04-18 23:24:41.704,0 days 00:44:00,0.7333333333333333,MAA → DEL,2026-04-18
SJ042,SpiceJet,HYD,CCU,2026-04-18 22:38:41.701,2026-04-19 02:20:41.701,0 days 03:42:00,3.7,HYD → CCU,2026-04-18
UK126,Vistara,CCU,DEL,2026-04-18 22:37:41.702,2026-04-19 00:03:41.702,0 days 01:26:00,1.4333333333333333,CCU → DEL,2026-04-18
6F042,IndiGo,HYD,DEL,2026-04-18 22:35:41.701,2026-04-19 02:41:41.701,0 days 04:06:00,4.1,HYD → DEL,2026-04-18
AI116,Air India,CCU,BOM,2026-04-18 22:30:41.702,2026-04-19 01:57:41.702,0 days 03:27:00,3.45,CCU → BOM,2026-04-18
SJ209,SpiceJet,BLR,BOM,2026-04-18 22:22:41.703,2026-04-19 02:03:41.703,0 days 03:41:00,3.683333333333333,BLR → BOM,2026-04-18
AI123,Air India,MAA,BOM,2026-04-18 22:19:41.702,2026-04-19 00:45:41.702,0 days 02:26:00,2.433333333333333,MAA → BOM,2026-04-18
6F016,IndiGo,HYD,BOM,2026-04-18 22:18:41.701,2026-04-18 22:54:41.701,0 days 00:36:00,0.6,HYD → BOM,2026-04-18
UK012,Vistara,MAA,BOM,2026-04-18 22:16:41.701,2026-04-19 00:25:41.701,0 days 02:09:00,2.15,MAA → BOM,2026-04-18
SJ188,SpiceJet,BLR,BOM,2026-04-18 22:15:41.703,2026-04-18 22:55:41.703,0 days 00:40:00,0.6666666666666666,BLR → BOM,2026-04-18
UK096,Vistara,BLR,HYD,2026-04-18 22:11:41.702,2026-04-19 00:06:41.702,0 days 01:55:00,1.9166666666666667,BLR → HYD,2026-04-18
SJ046,SpiceJet,BOM,MAA,2026-04-18 22:01:41.701,2026-04-19 01:25:41.701,0 days 03:24:00,3.4,BOM → MAA,2026-04-18
UK081,Vistara,BLR,DEL,2026-04-18 22:00:41.702,2026-04-18 23:00:41.702,0 days 01:00:00,1.0,BLR → DEL,2026-04-18
UK191,Vistara,MAA,BLR,2026-04-18 21:51:41.703,2026-04-18 22:57:41.703,0 days 01:06:00,1.1,MAA → BLR,2026-04-18
6F064,IndiGo,CCU,DEL,2026-04-18 21:45:41.701,2026-04-18 22:50:41.701,0 days 01:05:00,1.0833333333333333,CCU → DEL,2026-04-18
AI005,Air India,DEL,CCU,2026-04-18 21:24:41.701,2026-04-18 22:11:41.701,0 days 00:47:00,0.7833333333333333,DEL → CCU,2026-04-18
6F021,IndiGo,BLR,MAA,2026-04-18 21:23:41.701,2026-04-19 01:25:41.701,0 days 04:02:00,4.033333333333333,BLR → MAA,2026-04-18
AI169,Air India,CCU,DEL,2026-04-18 21:21:41.703,2026-04-19 01:34:41.703,0 days 04:13:00,4.216666666666667,CCU → DEL,2026-04-18
UK035,Vistara,HYD,BOM,2026-04-18 21:08:41.701,2026-04-18 22:24:41.701,0 days 01:16:00,1.2666666666666666,HYD → BOM,2026-04-18
AI040,Air India,HYD,BLR,2026-04-18 21:01:41.701,2026-04-18 22:42:41.701,0 days 01:41:00,1.6833333333333333,HYD → BLR,2026-04-18
UK042,Vistara,MAA,BOM,2026-04-18 20:59:41.701,2026-04-19 01:38:41.701,0 days 04:39:00,4.65,MAA → BOM,2026-04-18
SJ171,SpiceJet,DEL,HYD,2026-04-18 20:52:41.703,2026-04-18 23:52:41.703,0 days 03:00:00,3.0,DEL → HYD,2026-04-18
AI250,Air India,BOM,CCU,2026-04-18 20:48:41.704,2026-04-19 00:12:41.704,0 days 03:24:00,3.4,BOM → CCU,2026-04-18
SJ195,SpiceJet,BOM,CCU,2026-04-18 20:41:41.703,2026-04-18 23:54:41.703,0 days 03:13:00,3.216666666666667,BOM → CCU,2026-04-18
UK211,Vistara,MAA,CCU,2026-04-18 20:39:41.704,2026-04-18 22:02:41.704,0 days 01:23:00,1.3833333333333333,MAA → CCU,2026-04-18
UK122,Vistara,HYD,CCU,2026-04-18 20:29:42.000,2026-04-18 23:29:42.000,0 days 03:00:00,3.0,HYD → CCU,2026-04-18
AI136,Air India,BLR,DEL,2026-04-18 20:29:41.702,2026-04-18 23:48:41.702,0 days 03:19:00,3.316666666666667,BLR → DEL,2026-04-18
6F141,IndiGo,BOM,CCU,2026-04-18 20:26:41.702,2026-04-18 22:28:41.702,0 days 02:02:00,2.033333333333333,BOM → CCU,2026-04-18
6F053,IndiGo,DEL,HYD,2026-04-18 20:26:41.701,2026-04-19 00:39:41.701,0 days 04:13:00,4.216666666666667,DEL → HYD,2026-04-18
6F136,IndiGo,CCU,DEL,2026-04-18 20:24:41.702,2026-04-18 21:01:41.702,0 days 00:37:00,0.6166666666666667,CCU → DEL,2026-04-18
6F009,IndiGo,BLR,CCU,2026-04-18 20:21:41.701,2026-04-18 23:36:41.701,0 days 03:15:00,3.25,BLR → CCU,2026-04-18
6F023,IndiGo,MAA,BLR,2026-04-18 20:18:41.701,2026-04-19 00:14:41.701,0 days 03:56:00,3.933333333333333,MAA → BLR,2026-04-18
UK006,Vistara,MAA,CCU,2026-04-18 20:16:41.701,2026-04-18 21:55:41.701,0 days 01:39:00,1.65,MAA → CCU,2026-04-18
SJ165,SpiceJet,CCU,BOM,2026-04-18 20:08:41.703,2026-04-18 23:18:41.703,0 days 03:10:00,3.1666666666666665,CCU → BOM,2026-04-18
6F189,IndiGo,MAA,BLR,2026-04-18 20:08:41.703,2026-04-18 21:51:41.703,0 days 01:43:00,1.7166666666666666,MAA → BLR,2026-04-18
AI131,Air India,MAA,BOM,2026-04-18 19:55:41.702,2026-04-18 22:35:41.702,0 days 02:40:00,2.6666666666666665,MAA → BOM,2026-04-18
6F004,IndiGo,BOM,CCU,2026-04-18 19:53:41.701,2026-04-18 23:33:41.701,0 days 03:40:00,3.6666666666666665,BOM → CCU,2026-04-18
AI027,Air India,BOM,MAA,2026-04-18 19:41:41.701,2026-04-18 23:23:41.701,0 days 03:42:00,3.7,BOM → MAA,2026-04-18
AI238,Air India,CCU,MAA,2026-04-18 19:25:41.704,2026-04-19 00:07:41.704,0 days 04:42:00,4.7,CCU → MAA,2026-04-18
SJ105,SpiceJet,BOM,HYD,2026-04-18 19:22:41.702,2026-04-18 22:48:41.702,0 days 03:26:00,3.433333333333333,BOM → HYD,2026-04-18
UK088,Vistara,MAA,BLR,2026-04-18 19:16:41.702,2026-04-18 23:36:41.702,0 days 04:20:00,4.333333333333333,MAA → BLR,2026-04-18
6F035,IndiGo,CCU,HYD,2026-04-18 19:16:41.701,2026-04-18 23:40:41.701,0 days 04:24:00,4.4,CCU → HYD,2026-04-18
AI133,Air India,DEL,CCU,2026-04-18 19:12:41.702,2026-04-18 21:32:41.702,0 days 02:20:00,2.3333333333333335,DEL → CCU,2026-04-18
AI001,Air India,DEL,HYD,2026-04-18 19:00:41.700,2026-04-18 22:03:41.700,0 days 03:03:00,3.05,DEL → HYD,2026-04-18
SJ133,SpiceJet,BOM,CCU,2026-04-18 18:50:41.702,2026-04-18 21:29:41.702,0 days 02:39:00,2.65,BOM → CCU,2026-04-18
SJ216,SpiceJet,BOM,CCU,2026-04-18 18:35:41.703,2026-04-18 21:31:41.703,0 days 02:56:00,2.933333333333333,BOM → CCU,2026-04-18
SJ225,SpiceJet,DEL,HYD,2026-04-18 18:16:41.704,2026-04-18 20:53:41.704,0 days 02:37:00,2.6166666666666667,DEL → HYD,2026-04-18
AI147,Air India,HYD,CCU,2026-04-18 18:14:41.703,2026-04-18 20:10:41.703,0 days 01:56:00,1.9333333333333333,HYD → CCU,2026-04-18
SJ054,SpiceJet,MAA,BLR,2026-04-18 18:13:41.701,2026-04-18 22:46:41.701,0 days 04:33:00,4.55,MAA → BLR,2026-04-18
6F197,IndiGo,BOM,BLR,2026-04-18 17:59:41.703,2026-04-18 22:44:41.703,0 days 04:45:00,4.75,BOM → BLR,2026-04-18
SJ066,SpiceJet,HYD,CCU,2026-04-18 17:47:41.701,2026-04-18 19:03:41.701,0 days 01:16:00,1.2666666666666666,HYD → CCU,2026-04-18
SJ183,SpiceJet,CCU,DEL,2026-04-18 17:44:41.703,2026-04-18 19:40:41.703,0 days 01:56:00,1.9333333333333333,CCU → DEL,2026-04-18
SJ151,SpiceJet,BOM,CCU,2026-04-18 17:44:41.702,2026-04-18 19:16:41.702,0 days 01:32:00,1.5333333333333334,BOM → CCU,2026-04-18
SJ071,SpiceJet,CCU,MAA,2026-04-18 17:43:41.701,2026-04-18 19:32:41.701,0 days 01:49:00,1.8166666666666667,CCU → MAA,2026-04-18
SJ102,SpiceJet,MAA,CCU,2026-04-18 17:26:41.702,2026-04-18 18:58:41.702,0 days 01:32:00,1.5333333333333334,MAA → CCU,2026-04-18
AI209,Air India,BLR,CCU,2026-04-18 17:25:41.703,2026-04-18 18:37:41.703,0 days 01:12:00,1.2,BLR → CCU,2026-04-18
6F111,IndiGo,HYD,DEL,2026-04-18 17:09:41.702,2026-04-18 20:02:41.702,0 days 02:53:00,2.8833333333333333,HYD → DEL,2026-04-18
AI050,Air India,BLR,BOM,2026-04-18 17:07:41.701,2026-04-18 19:42:41.701,0 days 02:35:00,2.5833333333333335,BLR → BOM,2026-04-18
SJ189,SpiceJet,HYD,BLR,2026-04-18 17:05:41.703,2026-04-18 22:01:41.703,0 days 04:56:00,4.933333333333334,HYD → BLR,2026-04-18
UK112,Vistara,CCU,DEL,2026-04-18 17:05:41.702,2026-04-18 19:47:41.702,0 days 02:42:00,2.7,CCU → DEL,2026-04-18
6F171,IndiGo,DEL,BLR,2026-04-18 17:03:41.703,2026-04-18 18:12:41.703,0 days 01:09:00,1.15,DEL → BLR,2026-04-18
AI011,Air India,CCU,BOM,2026-04-18 16:58:41.701,2026-04-18 21:01:41.701,0 days 04:03:00,4.05,CCU → BOM,2026-04-18
6F027,IndiGo,BLR,DEL,2026-04-18 16:52:41.701,2026-04-18 18:21:41.701,0 days 01:29:00,1.4833333333333334,BLR → DEL,2026-04-18
UK082,Vistara,DEL,BOM,2026-04-18 16:50:41.702,2026-04-18 21:21:41.702,0 days 04:31:00,4.516666666666667,DEL → BOM,2026-04-18
UK138,Vistara,DEL,BLR,2026-04-18 16:47:41.703,2026-04-18 19:36:41.703,0 days 02:49:00,2.816666666666667,DEL → BLR,2026-04-18
UK198,Vistara,DEL,BLR,2026-04-18 16:43:41.703,2026-04-18 18:18:41.703,0 days 01:35:00,1.5833333333333333,DEL → BLR,2026-04-18
6F039,IndiGo,MAA,CCU,2026-04-18 16:43:41.701,2026-04-18 21:01:41.701,0 days 04:18:00,4.3,MAA → CCU,2026-04-18
6F157,IndiGo,MAA,CCU,2026-04-18 16:37:41.703,2026-04-18 18:04:41.703,0 days 01:27:00,1.45,MAA → CCU,2026-04-18
SJ024,SpiceJet,DEL,MAA,2026-04-18 16:29:41.701,2026-04-18 20:21:41.701,0 days 03:52:00,3.8666666666666667,DEL → MAA,2026-04-18
6F167,IndiGo,BLR,BOM,2026-04-18 16:26:41.703,2026-04-18 17:50:41.703,0 days 01:24:00,1.4,BLR → BOM,2026-04-18
AI197,Air India,BOM,CCU,2026-04-18 16:25:41.703,2026-04-18 20:00:41.703,0 days 03:35:00,3.5833333333333335,BOM → CCU,2026-04-18
SJ211,SpiceJet,MAA,BOM,2026-04-18 16:22:41.703,2026-04-18 18:34:41.703,0 days 02:12:00,2.2,MAA → BOM,2026-04-18
6F055,IndiGo,DEL,CCU,2026-04-18 16:21:41.701,2026-04-18 18:49:41.701,0 days 02:28:00,2.466666666666667,DEL → CCU,2026-04-18
AI253,Air India,BLR,BOM,2026-04-18 16:13:41.704,2026-04-18 19:51:41.704,0 days 03:38:00,3.6333333333333333,BLR → BOM,2026-04-18
UK060,Vistara,BLR,CCU,2026-04-18 16:09:41.701,2026-04-18 19:42:41.701,0 days 03:33:00,3.55,BLR → CCU,2026-04-18
6F257,IndiGo,MAA,CCU,2026-04-18 16:04:41.704,2026-04-18 19:55:41.704,0 days 03:51:00,3.85,MAA → CCU,2026-04-18
SJ135,SpiceJet,MAA,CCU,2026-04-18 16:03:41.702,2026-04-18 19:48:41.702,0 days 03:45:00,3.75,MAA → CCU,2026-04-18
AI247,Air India,BOM,CCU,2026-04-18 15:58:41.704,2026-04-18 19:02:41.704,0 days 03:04:00,3.066666666666667,BOM → CCU,2026-04-18
UK127,Vistara,BOM,HYD,2026-04-18 15:56:41.702,2026-04-18 20:00:41.702,0 days 04:04:00,4.066666666666666,BOM → HYD,2026-04-18
AI109,Air India,BLR,BOM,2026-04-18 15:53:41.702,2026-04-18 20:14:41.702,0 days 04:21:00,4.35,BLR → BOM,2026-04-18
AI057,Air India,BOM,CCU,2026-04-18 15:53:41.701,2026-04-18 19:22:41.701,0 days 03:29:00,3.4833333333333334,BOM → CCU,2026-04-18
6F103,IndiGo,CCU,MAA,2026-04-18 15:37:41.702,2026-04-18 18:32:41.702,0 days 02:55:00,2.9166666666666665,CCU → MAA,2026-04-18
SJ144,SpiceJet,BLR,BOM,2026-04-18 15:35:41.702,2026-04-18 19:12:41.702,0 days 03:37:00,3.6166666666666667,BLR → BOM,2026-04-18
6F076,IndiGo,CCU,HYD,2026-04-18 15:35:41.702,2026-04-18 16:20:41.702,0 days 00:45:00,0.75,CCU → HYD,2026-04-18
6F240,IndiGo,DEL,HYD,2026-04-18 15:31:41.704,2026-04-18 19:56:41.704,0 days 04:25:00,4.416666666666667,DEL → HYD,2026-04-18
UK057,Vistara,CCU,DEL,2026-04-18 15:25:41.701,2026-04-18 20:04:41.701,0 days 04:39:00,4.65,CCU → DEL,2026-04-18
AI201,Air India,BLR,CCU,2026-04-18 15:19:41.703,2026-04-18 16:40:41.703,0 days 01:21:00,1.35,BLR → CCU,2026-04-18
SJ242,SpiceJet,BLR,HYD,2026-04-18 14:55:41.704,2026-04-18 17:42:41.704,0 days 02:47:00,2.783333333333333,BLR → HYD,2026-04-18
6F037,IndiGo,BOM,MAA,2026-04-18 14:51:41.701,2026-04-18 17:23:41.701,0 days 02:32:00,2.533333333333333,BOM → MAA,2026-04-18
SJ132,SpiceJet,MAA,DEL,2026-04-18 14:44:41.702,2026-04-18 15:36:41.702,0 days 00:52:00,0.8666666666666667,MAA → DEL,2026-04-18
